target,number_of_steps,sascore,scscore,syba,MolWt,MolLogP,NumHAccept,NumHDonors
CC(C)C[C@@H](CO)N1C(=O)[C@H]2[C@@H](C(=O)Nc3ccccc3)[C@@H]3O[C@]2(C[C@@H]3Br)[C@H]1C(=O)NCCN1CCOCC1,8,5.270460104679253,4.530580776178026,61.89288356216028,607.5459999999998,1.2285000000000017,7,3
C[C@@H](N)[C@H]1CCCN(CC(=O)NCCOc2ccc3c(c2)OCO3)C1,2,2.981121050403866,4.518590530638376,123.93417398963116,349.4310000000001,0.9695000000000008,6,2
CSc1[nH]c(=O)c(C(=O)Nc2nc3c(s2)CN(C)CC3)cc1C#N,1,2.9254550772391585,4.173420582108214,90.30493542691843,361.45200000000017,1.66518,7,2
CCS(=O)(=O)c1ccc(NC(=O)[C@H]2C[C@@H]2c2sccc2C)cc1,1,3.025241558354905,3.401776720526477,115.5437467277478,349.47700000000003,3.592320000000002,4,1
Cc1ccc(S(=O)(=O)Nc2ccccc2F)cc1C(=O)N1CCC[C@H](c2nnc3ccccn23)C1,3,2.8970895952471487,4.998191551347507,216.76791218065208,493.5640000000004,3.997420000000002,6,1
CN[C@@H](CN1CC[C@@]2(CCN(C)C2)C1)c1ccc(OC)cc1OC,4,3.696867340720312,4.550737690322013,55.93473617647399,333.47600000000006,1.9919,5,1
CCOc1cccc2cc([C@H](C)N[C@@H]3CCCn4nc(C)nc43)oc12,9,3.5473287427115583,4.454188051289473,133.52979009471102,340.4270000000001,3.9171200000000015,6,1
CCCc1cnc(NC(=O)[C@H]2CC(=O)N(c3ccc(F)c(F)c3)C2)s1,1,2.7905863950080896,4.189520869242387,118.4094072568727,365.405,3.365400000000002,4,1
CN1CCN(Cc2ccc(NC(=O)c3cc(C#Cc4cncc5ccccc45)ccn3)cc2C(F)(F)F)CC1,7,2.8005327595218468,4.868501542703156,134.66634568158057,529.5659999999999,5.048100000000004,5,1
CCCCCNC[C@H](C)N1CCSC[C@@H]1S(C)(=O)=O,5,3.533648787337542,3.9438312560568223,26.5345349394576,308.51300000000003,1.5742,5,1
CCOc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-c2ccccc2-c2noc(O)n2)cc1,4,2.640954276041421,3.906501296226477,43.1459783888992,470.4850000000001,4.692500000000004,9,1
N#CCCCOc1cccnc1NC(=O)Cc1csc(-c2cc(Br)cs2)n1,4,2.702046080181216,3.574766969546466,182.34270519343704,463.38200000000006,4.892880000000003,7,1
O=C(CC1(O)CCC1)N1CC2(CCCN2C(=O)c2c(Cl)cncc2Cl)C1,3,3.602849136764384,3.819785877866337,39.24482620218037,398.29,2.5105000000000013,4,1
CC(C)[C@@H]1C[C@@H](NC2CCN([C@@H]3CCOC3)CC2)CCO1,1,3.652679270467608,4.448134285447562,18.90888181650407,296.45500000000004,2.0329,4,1
C[C@@H](c1ccc(C(F)(F)F)cc1)N1CCC[C@H](CCN)C1,7,2.932541219805282,3.725670234001842,48.85181810670797,300.36800000000005,3.827200000000002,2,1
Cc1[nH]c([C@H]2Cc3ccccc3CN2C(=O)[C@H](N)Cc2ccc(O)cc2)nc1Br,9,3.391412362390101,4.193875859643298,45.15873743264605,455.3560000000001,3.382220000000001,4,3
CCCNC[C@H]1CCCCN1[C@@H](C)COC,2,3.150445597267865,3.468059508107487,10.548144552363857,228.38,1.8754,3,1
O=C(O)c1cccc2ccn(C[C@@H]3Cc4ccccc43)c12,3,2.735427649737405,3.298149369879504,31.54988433915185,277.32300000000004,3.679400000000003,2,1
CN(C)Cc1cn(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc12,9,2.738446756553664,3.8475466844529342,31.892685536098213,384.43900000000014,3.2089000000000016,4,2
Cc1cc(C)n2nc(SCC(=O)N3CCC4(CC3)OCCO4)nc2n1,1,3.2004100763267704,3.3581608504227645,135.8393589731632,363.44300000000015,1.1987399999999997,8,0
C[C@H](O)CN1CCC[C@H]1CNC(=O)C1(C2CC2)CC1,5,3.384142278461802,3.76583838137456,25.17800999441313,266.385,1.1379999999999997,3,2
O=C(NCc1ccccc1Cl)c1nnn(-c2ccc(OC(F)(F)F)cc2)c1CSc1ncccn1,9,2.599459601250868,4.115709006831404,231.06755678982688,520.9240000000001,4.8316000000000034,8,1
C[C@H](NC(=O)N[C@H](Cc1ccccc1)CN(C)C)[C@@H]1C[C@H](C(=O)O)C1(C)C,2,3.773726157515081,4.262199751663223,38.53735504242041,375.51300000000015,2.5939,3,3
CCc1noc(CN2CC[C@H](C)[C@@H](NC(=O)c3cnc(C)[nH]3)C2)n1,9,3.526630106905027,4.989300758812655,62.01746375351532,332.4080000000001,1.30392,6,2
CCCCNCCCNC(=O)C1[C@H]2CCCCCC[C@H]12,2,2.950236736939619,3.616924585830695,33.92895697260902,280.456,3.0988000000000007,2,2
COCCCNC(=O)[C@H](C)N1CCN(S(=O)(=O)N2CCC[C@@H](C)C2)CC1,8,3.0360358421524234,4.111490490711322,140.1413238792095,390.5500000000003,0.1219000000000032,5,1
CNC(=O)c1ccc(C)c([C@H]2C=C3N=NC(N)=C3N(C)C2=O)c1,7,3.834271415321764,3.909554081981661,-4.925260736690515,311.345,1.38772,5,2
O=C(O)[C@@]12C[C@H]1CN(CCOc1cccc(Cl)c1)C2,1,3.141829655187641,3.930711690062212,46.54444234112858,281.73900000000003,2.1253,3,1
COCCNC(=O)NNC(=O)[C@H]1CCCN1C(=O)OCC(F)(F)F,4,2.92571054946559,3.285787099350576,107.47770782036352,356.30100000000004,0.1264999999999998,5,3
CC(C)N1Cc2ccc(C(=O)NCCCC3CCNCC3)cc2N[C@@H](CC(=O)O)C1=O,7,3.200774413779051,4.604294620144073,26.48854816955492,430.54900000000015,2.202,5,4
CC[C@H]1CCCC[C@@H]1NC(=O)N[C@H]1C[C@@H](C(=O)O)C1,3,3.074955000355293,3.6533252348250143,41.47393993168832,268.357,2.1175999999999995,2,3
C=C/C=C(C(\O)=C/C)/c1nc2cnccn2c1Nc1ccccc1C,6,3.1944794051907275,3.9055446995531513,22.743361177215142,332.40700000000004,4.812520000000003,5,2
CSC1=N[C@@H]2NC(=S)N(c3ccccc3)C(=O)[C@H]2N1C,8,3.7448666535747055,2.507341997190612,2.3961624041466334,306.41600000000005,1.2668,5,1
CN[C@H]1CCN(CCC2CCC(C)CC2)[C@@H](C)C1,2,3.183336258318688,4.205080429625808,21.38941693651812,252.446,3.275100000000002,2,1
C[C@H]1CN(S(=O)(=O)c2cc(Cl)cnc2N)C[C@@H](C(F)(F)F)O1,2,3.59792175231584,3.802237765473083,42.592901672442494,359.75700000000006,1.6575000000000002,5,1
Cc1cc(OCCCCO[N+](=O)[O-])cc(C)c1-c1cccc(COc2ccc(OCC(=O)O)c(F)c2)c1,7,2.5667299327853765,4.769108361863886,106.68092019134124,513.5180000000004,5.519240000000005,7,1
C[NH+](C)CCN(Cc1cccnc1)C(=O)N[C@H]1C[C@H]2C[C@@H]1[C@H]1CCC[C@@H]12,8,5.239825265760546,4.5922088663403215,97.65619546672082,357.5220000000002,1.5624000000000002,2,2
CC[C@H](C)OCC(=O)N[C@@H](C)[C@@H](O)C(F)(F)F,1,3.655403314019167,3.0690634682717244,37.90092995751984,257.252,1.2293999999999998,3,2
CC(=O)Oc1cc(C(=O)O[C@H]2Cc3ccccc3C[C@H]2OC(=O)c2cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c2)cc(OC(C)=O)c1OC(C)=O,10,3.7654719685948255,3.5257683017959387,45.36697898160944,720.6360000000003,3.7882000000000025,16,0
C[C@H](NC(CC(=O)c1ccc(Cl)cc1)C(=O)O)c1ccccc1,2,2.5985204045087507,2.197544930448439,83.65952014428028,331.79900000000004,3.716800000000002,3,2
COc1ccc2[nH]cc(C3CCN(C(=O)[C@@H]4CNN[C@H]4c4ccc(Cl)cc4)CC3)c2c1,6,3.450103902445008,4.172918170425088,82.85851577144449,438.9590000000001,4.0012000000000025,4,3
NC1=NC2(CCCCC2)NC(Nc2cccc(I)c2)=N1,6,3.541410378247136,3.3387503270750125,53.24720405451361,383.237,2.6374000000000004,5,3
O=C(Nc1ccc2c(c1)OCCCO2)C(=O)N1CCO[C@@H]2CCC[C@H]21,3,3.232636408675733,4.002227187750719,110.49232102145496,346.3830000000001,1.5662999999999996,5,1
COC(=O)c1ccc(C(C)C)c(NC(=O)[C@H](C)NS(=O)(=O)c2c(C)noc2C)c1,1,2.8251649954375875,3.193795185374291,126.08315663651906,423.4910000000002,2.506940000000001,7,2
CC(C)[C@@H](NC(=O)[C@@H]1CCC(=O)C1)c1cccc(C(F)(F)F)c1,1,3.0481930239256245,3.066636275032626,87.16018288187308,327.34599999999995,3.887900000000003,2,1
CC[C@H]1CCCCC[C@@]1(O)Cc1nncn1C,10,3.623028703760089,3.383460215202565,15.054167223265916,237.347,2.079,4,1
CCN(CC)CCCN1C[C@@H]2C[C@]2(C(=O)O)C1,1,3.411634145658617,4.6560378555762005,-0.8926250204805097,240.34699999999995,1.1247999999999998,3,1
Cc1cc([O-])c([C@@H](c2ccccc2Cl)N2CCN(c3cccc[nH+]3)CC2)c(=O)n1Cc1ccco1,10,4.0064911626500415,4.525574104459503,164.54612069596686,490.9910000000002,3.250720000000001,6,0
CSc1nc(C(C)(C)C)nc(C)c1C(=O)N[C@H](C)c1ncn(C)n1,1,3.4620721729863,4.069816864270644,67.00904446945071,348.47600000000006,2.4239200000000007,7,1
CN1CC[C@@H](CNC(=O)[C@@H]2CCCO[C@H]2c2cnn(C)c2)[C@H]1c1ccc(Cl)c(F)c1,9,3.9979405545790137,4.787177364539419,58.06114997209587,434.9430000000001,3.4895000000000023,5,1
CCN(CC(=O)O)C(=O)N1CCSC[C@@H]1C,2,3.1090515462676915,3.2696674623208413,17.883883209302287,246.332,0.9502,3,1
COc1cccc(C2=CN(C(=O)c3ccccc3)[C@@H](C(C)C)C(=O)N2CC(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)O)c1,6,3.4893825134605265,4.113611424776199,66.22564576858892,583.6410000000003,3.384000000000001,6,2
C[C@@H](NC(=O)C[C@@H]1CCCO1)C1CN(C(=O)c2ccc(C#N)[nH]2)C1,3,3.707783932798185,4.280553770349792,64.21958837471456,330.38800000000003,1.03218,4,2
O=C(O)[C@H]1CC(=O)N(C2CC2)[C@@H]1c1cc(F)ccc1F,10,3.1371939429519955,3.4588134899137923,0.2302588435550719,281.258,2.1014,2,1
Cc1ccc(N2CCC[C@@H](N(C)C(=O)C(=O)N[C@@H]3CCc4nc(C)nn4C3)C2)nn1,2,3.7654873537527465,4.787332245696437,104.58436639965056,412.4980000000003,0.2433400000000014,8,1
CCC[C@H](NC(=O)[C@@H]1[C@@H]2CCC[C@@H]2CN1C(=O)[C@H](NC(=O)OC(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,6,4.084943940332208,4.772614787645451,60.64508678664463,570.7310000000002,3.504100000000001,6,3
Cc1conc1CNCC1(CCNC(=O)C2(C(F)(F)F)CC2)CC1,9,3.3709911471852845,4.249121323951492,26.699743150394585,345.3650000000001,2.701620000000001,4,2
CCC(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)c2ccccc2)C3)c1,5,3.692689525811918,4.49578232248566,69.26796083701949,420.4690000000001,2.2983,5,2
CCCC[C@@H](NC(=O)c1cccn2cc(C)nc12)C(=O)N[C@@H]1CCC[C@@H]1C(=O)O,5,3.457327473616353,4.655405391983136,85.10415186600805,400.4790000000002,2.30082,5,3
CC1(C)C(=O)N(CCCCO)C(C)(C)N1Cl,5,3.2820329031156863,2.8222418951075285,-6.016185569999328,248.754,1.5716,3,1
N#Cc1cc(S(=O)(=O)Nc2cscn2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N2CCNCC2)c1,4,2.9433174334766363,4.503169114759109,61.32680417696005,553.0690000000002,4.732880000000003,9,2
COc1ccc([C@@H](CNC(=O)C(=O)Nc2cc(OC)c(OC)c(OC)c2)N2CCCC2)cc1,3,2.668077615076782,3.8423433817753794,185.17734122941883,457.5270000000003,2.6128,7,2
COc1cc2nc(NCC3CCCO3)n3nc(-c4cccnc4)nc3c2cc1OC,7,3.0370968589023057,4.501656946646641,132.3039758018568,406.44600000000014,2.9476000000000013,9,1
COC1=C[C@@](O)(S(=O)(=O)O)[C@@H](C(=O)c2ccc(OC)cc2O)C=C1,10,3.866534348986475,2.668901227816951,-9.914383895220864,356.3520000000001,0.8761999999999999,7,3
CCCN[C@@H]1C[C@H](Oc2ccccc2C)[C@@]1(C)CC,8,3.3139163335490114,3.3137055561121413,22.42035589129915,261.409,3.930620000000003,2,1
CCN1C(=O)[C@H](C(=O)NCC2CC2)NN(c2cccc(C)c2)C1=O,8,3.2264925182660207,3.8958124581291886,36.36868124596246,330.3880000000001,1.1829199999999995,4,2
C[C@H](C(=O)NCCC1(CNCc2cccnc2)CC1)C(C)(F)F,2,3.248902184552533,4.492162722302771,54.10670779169794,325.4030000000001,2.749000000000001,3,2
CN1C(=O)N(CC(=O)NCc2ccccc2-n2cccn2)C(=O)[C@H]2[C@H]1N=CN2C,5,3.7363926625777193,4.980592108114621,67.14360550793928,395.4230000000001,0.0509000000000006,7,1
COc1cccc2c1[C@H](Oc1ccccc1[C@@H]1CNC(=O)C1)CC2,8,3.289990145689771,3.636796858177621,1.7233635132547862,323.39200000000017,3.365000000000001,3,1
Cc1cccc(NC(=O)CC(C)S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)c1C,10,2.8876388873102936,4.046709712388494,142.02336622230715,402.4720000000002,2.8253400000000006,5,2
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5COC5)CC4)c23)[nH]1,7,3.22206725686109,4.135589025309066,29.37926116016483,326.4040000000001,1.8678,6,2
N#Cc1ccc(C(=O)O)c(C=Nn2c(S)nnc2[C@@H]2CCCCO2)c1,2,3.507849648374441,4.044399383445901,17.861237631894802,357.3950000000002,2.2604800000000003,8,2
O=C([C@H]1C[C@H](Oc2ccc(F)cc2)CN1C1CC1)N1CCCN(C2CCC2)CC1,4,3.205952367815179,4.551559970161735,60.8365012034654,401.5260000000003,2.896600000000001,4,0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCN(C)C,9,4.404124974769987,4.997870391544265,149.44966696137251,768.0339999999997,3.480100000000003,8,5
CCC(=O)NCC(=O)NCC1(NC(=O)C#CC(C)C)CCCCC1,5,3.0287551816123965,3.5782061515382373,55.64053549785732,335.4480000000002,1.1073000000000002,3,3
OC1CCN(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,9,2.5301081381787505,3.709006842845034,36.58197208231558,354.8410000000001,3.7532000000000014,4,2
C[C@@H]1CN(C(=O)c2cnc(Cl)cn2)C[C@@H]1CO,2,3.4512194157077154,3.246826079273557,24.406356354664418,255.705,0.8304,4,1
CCC(C)(C)NC(=O)C(c1ccccc1F)N(Cc1ccco1)C(=O)Cn1nnc2ccccc21,9,3.032429721121275,3.482632303022589,204.94516189985904,477.5400000000002,4.238300000000003,6,1
COc1ccc(/C=C2\OC(=O)C(c3ccccc3Cl)=C2c2ccc(S(C)(=O)=O)cc2)cc1,7,2.4459894347036286,3.696922612458344,72.33927558714811,466.9420000000002,5.260800000000005,5,0
CCCn1cc(S(=O)(=O)c2ccccc2)c(=O)c2cc(F)c(N3CCCC(C)C3)cc21,9,2.92161367107348,4.833780464544716,129.6470879540593,442.55600000000027,4.619700000000004,5,0
O=C(/C=C\SCc1ccco1)Nc1cc(Cl)ccc1NC1CC1,2,2.660990821924884,3.4794746955690763,142.3011270008815,348.85500000000013,4.892900000000003,4,2
CN1CNS(=O)(=O)c2cnccc21,9,3.275693596162672,3.001682257689964,-21.267217911796248,199.235,-0.2327999999999999,4,1
O=C(C[C@@H]1C=CCCC1)NC[C@H]1CS(=O)(=O)CCO1,1,3.795098885956871,3.1693715046852167,18.25623862127467,287.38100000000003,0.6625999999999999,4,1
C/C=C(/CO)C1=C(C)N(C)[C@H](C)C1(C)C,6,4.0923823435694295,2.975456470408319,-30.62294205249784,209.333,2.559100000000001,2,1
Cc1cc(COc2ccc(C(=O)N[C@H]3CN(C(=O)C4CC4)C[C@H]3C(=O)NO)cc2)c2ccccc2n1,8,3.2463431001611163,4.994786820040895,144.47054501980807,488.5440000000002,2.5944200000000013,6,3
Cc1cnccc1N[C@]1(C(=O)O)CCC[C@H](C)C1,7,3.2503042402191404,3.1704155939433565,30.414783133294232,248.326,2.835420000000001,3,2
CCCCCCCCCCC(N)C(=O)N(O)CC[N+](C)(C)C,9,3.150429035668046,3.214404069578371,32.6630282790654,316.51000000000005,2.7685000000000013,3,2
C=C(Br)CN[C@H]1C[C@@H](NC(=O)C[C@@H]2C=CCC2)C1,3,3.5029643430651207,2.863887526199948,25.416829895769588,313.23900000000015,2.4881,2,2
C=CCCN1CC[C@@H](NC(=O)c2[nH]c(C)cc2C)C[C@@H]1C,1,3.501250503624912,3.962596369373964,31.10322529436269,289.42300000000006,2.7903400000000014,2,2
C=CCN(CC=C)C(=O)c1c(CC)nc2n1CCN2c1c(C)cc(C)cc1C,9,3.0252946575497752,3.671023588438216,44.612456379780696,378.5200000000001,4.336660000000004,4,0
COC(=O)[C@@H]1C[C@]2(O)C=CC(=O)C[C@@H]2N1C(=O)OC(C)(C)C,10,4.05249687303078,2.4172825841638312,-11.660058468038528,311.33400000000006,0.7974999999999994,6,1
C[C@@H]1CN(C(=O)c2cc(O)ccc2O)C[C@H]1CBr,3,3.301618481977382,3.630117279715748,32.662447324777915,314.179,2.2008,3,2
COc1cccc(C(CC(=O)N[C@@H](Cc2ccc(C)cc2)B(O)O)NC(=O)c2cccnc2)c1,8,3.209379272034857,4.526148636151573,155.12192403340524,461.3270000000001,1.99932,6,4
CC(=O)Nc1cc(C(C)=O)ccc1OC[C@@H](O)CN1CCC[C@@H]1Oc1ccc(Cl)c(Cl)c1,4,3.239454093356093,4.988238337444383,99.65423725386322,481.3760000000002,4.395000000000004,6,2
Cc1c(C(F)F)ncc(CO)c1CCl,6,3.106227363238915,2.718373376029364,11.219978935060588,221.634,2.55872,2,1
N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)NCC(=O)O)cc23)nc1N,3,3.223173712662083,4.797057645546074,72.57294557628313,546.4000000000001,2.95188,11,5
CCc1c(Br)c(C(=O)N2CC3(CCCN3C(=O)CCc3c(C)c[nH]c3C)C2)nn1C,4,3.808816503282314,4.697824298124054,39.918853532504535,476.41900000000027,3.139740000000001,4,1
O=C(NCCNC1C[C@@H]2CC[C@@H](C1)N2)c1ccc(F)c(C(F)(F)F)c1,5,3.980257348147577,4.265425989222209,55.88341113876598,359.367,2.446900000000001,3,3
CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(Br)ccc2OCc2ccccc2)c1,4,2.372452246269172,3.3205384198501298,101.25194806798808,519.3950000000002,6.450820000000005,4,2
Cc1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(CCl)CCl)cc1,3,3.10493386179802,4.112095028462978,28.23075692679548,472.3190000000002,5.240000000000003,3,0
C[C@@H]1[C@@H](NC(=O)CCCCNC(N)=O)CCN1C(=O)/C=C\c1ccco1,9,3.452757549212487,4.351656720878106,89.16662335088633,362.43000000000006,1.2370000000000003,4,3
CCN(c1nccc(-c2ccnn2C)n1)[C@H](C)C(=O)O,7,3.251684600576532,3.9645297803613135,36.1008188506,275.312,1.1765,6,1
C[C@H](NC(=O)c1ccc2c(c1)N/C(=C1\C=CC=N1)N2C1CCCCC1)C(=O)Nc1ccc(/C=C/C(=O)O)cc1,8,3.3585211326390088,4.995986795186012,71.63568527115748,525.6090000000004,4.915700000000004,6,4
CC(=O)c1c(F)c(C(=O)NOC[C@@H](O)CO)c(Nc2ccc(I)cc2F)n1C,8,3.633306923274329,3.938334499831316,68.26386815416011,509.24700000000007,1.8687,7,4
CCC(CC)CC(=O)N[C@H]1CCN(c2cncc(Cl)n2)[C@@H](C)C1,3,3.491277135277981,4.148189949141174,53.87792787087772,338.88300000000004,3.429800000000002,4,1
COc1cc(OC)cc(C(=O)N[C@@H](C(=O)NC[C@@H]2CCN(c3cccc(OC)c3)C2)C(C)C)c1,3,2.974659590860768,4.42456887082584,199.4749483343992,469.5820000000003,3.109500000000001,6,2
C[C@@H](CC1CC1)NC(=O)Cc1sccc1C(=O)N[C@H](C)CC1CC1,3,3.347401394441019,3.29736777280067,64.64243698267208,348.5120000000001,3.5138000000000025,3,2
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(C)=O)C[C@H]1C(=O)NCC(c1ccccc1)c1ccccc1)C(C)(C)C,8,3.714498765860931,4.965607775382304,87.71415209905454,549.7160000000001,2.179100000000004,5,4
O=C1CCC2(CC[NH2+]CC2)CC1,10,4.740589247711811,2.302194530263012,17.513047512412406,168.26,0.4730999999999996,1,1
CCOc1ccc(C(=O)NNC(=O)NCCN2c3ccccc3C[C@@H]2C)cc1,2,2.625152538658943,4.219804473996598,191.0734540306508,382.4640000000001,2.4805,4,3
CNC(=O)NC(=O)[C@@H](C)[S@@](=O)c1ccc(C(=O)O)o1,8,3.6826789885209728,3.258563196748187,23.570449146894365,288.281,-0.0705000000000005,5,3
Cc1ccc(F)cc1-c1nnc(NC(=O)N[C@H]2CCCc3c2cnn3CCO)s1,2,3.1635785577788607,4.979538901537255,131.861435517809,416.48200000000026,3.040520000000001,7,3
C[C@@H](CNC(=O)c1cc(N2CCNC2=O)ccc1F)N(C)c1ccccc1,1,2.8324786278990803,4.307952306821703,134.09607974920587,370.42800000000005,2.610000000000001,3,2
O=C(/C=C\c1ccco1)N[C@H]1CCCN(c2cc(N3CCOCC3)ncn2)C1,1,3.04288169991937,4.482910518669149,123.17715486543256,383.4520000000002,1.7046,7,1
CCC[C@@H](C)NC(=O)[C@@H]1N(CCCCCO)C(=O)[C@H]2[C@@H](C(=O)Nc3ccc(OCC)cc3)[C@@]3(C)CC[C@@]12S3,9,5.146885927757065,4.933017945613143,68.40310296517308,545.7460000000003,3.972500000000002,6,3
COC(=O)[C@H](NC(=O)CN1c2cccc3cccc(c23)S1(=O)=O)c1ccc(OC)cc1,3,2.867161681683561,3.6325076391124553,151.65607005342784,440.4770000000002,2.3876,6,1
O=C1Cc2c([nH]c3c(/C=C/C(=O)c4ccc(Cl)cc4)cccc23)-c2cccnc2N1,9,2.695754669342964,4.256289076097152,50.35305853653988,413.8640000000001,5.274000000000004,3,2
COc1ccccc1-c1nnc(SCC(=O)NC[C@H](c2ccccc2)N(C)C)o1,3,2.636186898835394,3.940334241123326,169.6905709577275,412.51500000000016,3.256400000000002,7,1
CS(=O)(=O)c1ccc(C(=O)N[C@@H]2CCc3nnc(-c4ccc(F)cc4)n3C2)cc1,1,2.752253921146025,4.696246009118699,104.37097215515094,414.4620000000001,2.232500000000001,6,1
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)N(C)CC(C)C)c12,8,3.5600054737896585,4.747725876481879,119.2346648323997,501.6280000000003,5.061720000000004,7,1
CCOP(=O)(Cn1cc(Cn2ccccc2=O)nn1)OCC,6,2.95143080135549,3.0211690036353094,72.86069392506805,326.2930000000001,1.7116999999999998,8,0
O=S(=O)(Nc1cc(Cl)c(Oc2ccc3ncccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,6,2.3047800961753424,4.030293418730363,128.18094886385026,514.2170000000001,7.441500000000001,4,1
CC(C)NC(=O)CN(C)CC(=O)NC1[C@H]2CNC[C@H]12,1,3.324625118698488,4.175665450352136,15.861059561861309,268.361,-1.223199999999997,4,3
O=C(NCCN1CCc2c(Cl)cccc2C1)C(=O)N1CC[C@H]2CCN[C@H]2C1,5,3.416815746479448,4.977225211025376,23.202999946192737,390.91500000000025,1.0247000000000004,4,2
O=C(N[C@@H]1CCCSC1)[C@]12CCC[C@@H]1CN(Cc1ccccc1)C2,1,3.639806876489624,3.935190009446684,45.2606601986875,344.524,3.3005000000000013,3,1
CCc1ccc([C@@H](C)NC(=O)[C@@H](C)N(C)CCOCCOCCOC)cc1,3,3.004308006834477,3.637896987652917,134.74416796501797,380.52900000000017,2.426100000000001,5,1
CCS(=O)(=O)C1CCN(C(=O)Nc2ccnn2[C@H](C)C2CC2)CC1,2,3.2891190916925925,3.584068190255129,93.96676262665976,354.4760000000002,2.285100000000001,5,1
COc1ccc(CCNC(=O)CCC2=NC(=O)[C@@H]3C(=N2)SC2=C3CC[C@@H](C)C2)cc1OC,4,3.929079591280812,4.230482565715789,100.24349695800542,455.58000000000027,3.9170000000000034,6,1
CC(=O)Nc1cc(C(=O)N2CC3(CCCN3C(=O)Cc3cccc([N+](=O)[O-])c3)C2)ccc1C,3,3.0415669396479945,4.262047931582005,131.1408636593935,450.4950000000002,2.9213200000000006,5,1
CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5ncccn5)CC4)ccn3n2)cc1,8,2.64214559363472,4.986684235820309,209.71631788910216,471.56500000000017,2.815300000000001,8,0
CCC(=O)Nc1ccc(O)c(C(=O)O[C@H](C)C(=O)N[C@](C)(C#N)C(C)C)c1,4,3.0881835604639463,3.1111360566022115,129.14267575268985,375.42500000000007,2.3404800000000003,6,3
CC(C)(C)C(=O)OCOC(=O)Cn1cnc2c(NC3CCCC3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,5,2.9071657568779337,4.445845783445812,139.70060748107747,562.7150000000005,5.930600000000005,10,2
CCCC(O)(CCC)CNC(=O)[C@@H](CC(C)C)n1ccnc1,1,3.386118735798424,3.366296158148028,73.09451862519714,309.454,2.917800000000001,4,2
CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(F)cn5)cc4=O)ccc23)C1,8,2.764419138388696,4.923333678039659,23.2829057094583,388.44600000000014,3.518200000000002,5,0
Cc1noc(C2CN(C(=O)N[C@@H](C)c3ccccc3OC(C)C)C2)n1,1,2.867204474320081,4.033376350249335,117.66904764796168,344.4150000000002,3.0352200000000016,5,1
CC[C@@H](CNC(=O)[C@@H]1CN(C(C)=O)c2ccccc2O1)N1CCCC1,1,3.136228228085341,4.1186062313038505,80.29650728806772,345.4430000000002,1.7910999999999992,4,1
CN1C(=O)C[C@@H](C(=O)Nc2cc(Cl)c(=O)n(C)c2)[C@@H]1c1cccnc1,1,3.343263274484136,4.427979513377398,100.89599920211268,360.801,1.5917999999999997,5,1
CN[C@@H](c1ccc(CCOC)cc1)[C@]1(C)CC1(C)C,9,3.3633362916883938,3.3693553900426134,46.36781634510292,261.409,3.5722000000000023,2,1
CC(C)[C@H]1CC[C@H](C)C[C@H]1NC(=O)[C@@H]1CCC(=O)N1C,1,3.6875845193438734,3.704103014051439,24.46076932163936,280.412,2.1842,2,1
C[C@H](NC(=O)c1nccc2ccsc12)c1ccc(N2CCOC2=O)cc1,4,2.9958845603830184,4.47787978054722,107.387260845046,367.4300000000002,3.743900000000002,5,1
CCCNCc1ccc(CN2C[C@@H]3CC[C@H](C2)O3)cc1,3,3.595991343011467,3.7662839385408953,41.59727200142937,274.4079999999999,2.5494000000000003,3,1
CO[C@@H]1CCC[C@H](CC(=O)Nc2ccc(C(=O)N=S(C)(C)=O)cc2)C1,2,3.23005390993564,3.909923077508082,93.34230306220996,366.4830000000001,3.0882000000000014,4,1
CC(C)(C)c1cc2c3c(c1)C(C(F)(F)F)(C(F)(F)F)O[Te]3(C)OC2(C(F)(F)F)C(F)(F)F,7,4.23376899967907,2.801520570705327,18.147645769042587,605.8730000000003,5.963300000000003,2,0
